id,text,speaker,turn,emotion_major,emotion_minor,situation,gender,age,environment,cluster_l1,cluster_l2,text_length,session_id,length_quartile
34763_3_human,위층에 가서 솔직하게 우리 입장에 대해 이야기했었어.,human,3,불안,스트레스 받는,대인관계,남성,노년,,emotion_불안,emotion_불안_situation_대인관계,29,34763,medium
11897_2_human,동기들이랑 모여 있는데 다들 그 언니한테 존댓말을 쓰는 거야.,human,2,불안,당혹스러운,"진로,취업,직장",여성,청년,,emotion_불안,"emotion_불안_situation_진로,취업,직장",34,11897,medium
17069_3_human,내가 집중해서 재미있게 할 수 있는 일을 찾아야겠어.,human,3,불안,두려운,"건강,죽음",여성,노년,,emotion_불안,"emotion_불안_situation_건강,죽음",29,17069,medium
9093_1_human,지금 연애하고 있는 사람이랑 정말 결혼을 해도 되는지 고민돼.,human,1,불안,혼란스러운,"연애,결혼,출산",남성,청년,,emotion_불안,"emotion_불안_situation_연애,결혼,출산",34,9093,medium
43309_2_human,앞으로 내가 많이 아프면 가족들은 어떻게 하면 좋을까?,human,2,불안,초조한,건강,남성,중년,,emotion_불안,emotion_불안_situation_건강,30,43309,medium
5014_2_human,외국어를 좀 할 줄 아니까 통역 쪽으로 생각 중이야.,human,2,불안,불안,"진로,취업,직장",남성,청년,,emotion_불안,"emotion_불안_situation_진로,취업,직장",29,5014,medium
23332_2_human,일주일에 나흘은 남편이 사고 나는 악몽을 꾸는 것 같아.,human,2,불안,두려운,"대인관계(부부, 자녀)",여성,중년,,emotion_불안,"emotion_불안_situation_대인관계(부부, 자녀)",31,23332,medium
8155_2_human,그 사람한테 속은 적이 있거든 그 뒤로 그 사람은 못 믿겠어.,human,2,불안,걱정스러운,"진로,취업,직장",여성,청년,,emotion_불안,"emotion_불안_situation_진로,취업,직장",34,8155,medium
3213_3_human,이게 뭔가 싶어서 당혹스러워. 혹시 나랑 결혼하기가 싫은가?,human,3,불안,당혹스러운,"연애,결혼,출산",여성,청년,,emotion_불안,"emotion_불안_situation_연애,결혼,출산",33,3213,medium
8489_1_human,내일 첫 출근인데 동료 중에 무서운 사람이 있을까 두려워.,human,1,불안,두려운,대인관계,남성,청년,,emotion_불안,emotion_불안_situation_대인관계,32,8489,medium
42249_3_human,당장 술과 담배를 끊고 운동을 시작해서 건강을 찾아야겠어.,human,3,불안,회의적인,건강,남성,중년,,emotion_불안,emotion_불안_situation_건강,32,42249,medium
22569_1_human,부모님께 내 진로를 말씀드리기가 조심스러워 불안해.,human,1,불안,조심스러운,"진로,취업,직장",여성,청년,,emotion_불안,"emotion_불안_situation_진로,취업,직장",28,22569,medium
22305_1_human,돈이 필요한데 지인에게 빌려달라고 말할 수가 없고 망설여져.,human,1,불안,취약한,대인관계,여성,청년,,emotion_불안,emotion_불안_situation_대인관계,33,22305,medium
48946_2_human,새치기나 얄미운 짓을 많이 해서 친구들 사이에서 유명해.,human,2,불안,초조한,학교폭력/따돌림,여성,청소년,,emotion_불안,emotion_불안_situation_학교폭력/따돌림,31,48946,medium
636_2_human,내가 잘 해내지 못할 것 같은데 어떻게 해야 할지 고민 중이야.,human,2,불안,회의적인,"직장, 업무 스트레스",남성,중년,,emotion_불안,"emotion_불안_situation_직장, 업무 스트레스",35,636,medium
22440_1_human,너무너무 불안해. 출산일은 지났는데 아무 반응이 없어.,human,1,불안,초조한,"연애,결혼,출산",여성,청년,,emotion_불안,"emotion_불안_situation_연애,결혼,출산",30,22440,medium
40285_2_human,아직 미흡한 노후준비를  차근차근 잘해야겠다는 얘기였지.,human,2,불안,회의적인,재정,여성,노년,,emotion_불안,emotion_불안_situation_재정,31,40285,medium
19033_2_human,이제 은퇴할 날은 얼마 안 남은 것 같은데 너무 초조해.,human,2,불안,초조한,"재정,은퇴,노후준비",남성,중년,,emotion_불안,"emotion_불안_situation_재정,은퇴,노후준비",31,19033,medium
5961_1_human,나이가 육십이 넘어가니 언제까지 일을 할 수 있을지 걱정이야.,human,1,불안,걱정스러운,재정,남성,노년,,emotion_불안,emotion_불안_situation_재정,34,5961,medium
3213_1_human,오늘 남자 친구가 결혼을 또 미루자고 했어. 정말 당황스러워.,human,1,불안,당혹스러운,"연애,결혼,출산",여성,청년,,emotion_불안,"emotion_불안_situation_연애,결혼,출산",34,3213,medium
27450_2_human,응. 가족들이 모두 가버리니까 혼자 고립된 느낌이야.,human,2,불안,스트레스 받는,대인관계,여성,청년,,emotion_불안,emotion_불안_situation_대인관계,29,27450,medium
41296_3_human,내가 말만 하면 또 가르치려고 한다고 하면서 듣고 싶어 하지를 않는 거 같아.,human,3,불안,불안,재정,여성,노년,,emotion_불안,emotion_불안_situation_재정,43,41296,long
29563_1_human,아들이 성적이 떨어져서 너무 상심해있네 뭐라고 해줘야할지 모르겠어.,human,1,불안,조심스러운,"대인관계(부부, 자녀)",여성,중년,,emotion_불안,"emotion_불안_situation_대인관계(부부, 자녀)",37,29563,long
44805_3_human,몸을 계속 움직여야지. 밥도 잘 차려 먹고 청소도 하고 해야겠어.,human,3,불안,스트레스 받는,"대인관계(부부, 자녀)",여성,중년,,emotion_불안,"emotion_불안_situation_대인관계(부부, 자녀)",36,44805,long
10151_1_human,난 현장 업무에 너무 취약한 것 같아. 그것으로 스트레스를 받아.,human,1,불안,취약한,"직장, 업무 스트레스",남성,중년,,emotion_불안,"emotion_불안_situation_직장, 업무 스트레스",36,10151,long
23343_3_human,딸과 진지한 대화를 나눠서 내가 얼마나 자랑스러워하는지 알려줘야겠어.,human,3,불안,취약한,"대인관계(부부, 자녀)",여성,중년,,emotion_불안,"emotion_불안_situation_대인관계(부부, 자녀)",38,23343,long
32302_1_human,오늘 점심 후 자판기 앞에서 김 대리가 나에 대해 뒷이야기를 하고 있었어.,human,1,불안,당혹스러운,"직장, 업무 스트레스",남성,중년,,emotion_불안,"emotion_불안_situation_직장, 업무 스트레스",41,32302,long
16157_3_human,나부터 변화해야지. 그리고 우리 가족을 위해 요리도 좀 배워야겠어.,human,3,불안,취약한,건강,남성,중년,,emotion_불안,emotion_불안_situation_건강,37,16157,long
1264_2_human,급여 소득 모아서는 내 집 한 칸 마련하기가 이렇게 힘들 줄 몰랐어.,human,2,불안,불안,"재정,은퇴,노후준비",여성,중년,,emotion_불안,"emotion_불안_situation_재정,은퇴,노후준비",38,1264,long
20372_2_human,맞아. 돈이 아주 없는 건 아니지만 이대로 은퇴했을 때 앞이 너무 불투명해.,human,2,불안,혼란스러운,"재정,은퇴,노후준비",남성,중년,,emotion_불안,"emotion_불안_situation_재정,은퇴,노후준비",42,20372,long
27226_1_human,수술비를 대출받았는데 갚지 못해서 신용불량자가 됐어. 걱정이 너무 심해.,human,1,불안,스트레스 받는,재정,남성,노년,,emotion_불안,emotion_불안_situation_재정,40,27226,long
10762_2_human,내 주위에 독감 걸린 사람이 있는데 혹시 나한테 옮긴 건 아닐까?,human,2,불안,조심스러운,건강,여성,중년,,emotion_불안,emotion_불안_situation_건강,36,10762,long
41680_2_human,부모님 재산을 제가 차지하고 나한데는 한푼 안 주니 그런 나쁜 사람이 어딨어.,human,2,불안,혼란스러운,대인관계,여성,노년,,emotion_불안,emotion_불안_situation_대인관계,43,41680,long
4999_2_human,대화를 하면 자꾸 내 말을 자르고 자기주장만 하거든. 자꾸 아는 척을 해.,human,2,불안,조심스러운,대인관계,여성,청년,,emotion_불안,emotion_불안_situation_대인관계,41,4999,long
19267_2_human,시한부를 선고 받은 상황은 아닌데 아내가 큰 걱정을 할까 봐 걱정이야.,human,2,불안,두려운,건강,남성,중년,,emotion_불안,emotion_불안_situation_건강,39,19267,long
49657_2_human,홈쇼핑에서 물건을 엄청 사는데 자제하기도 힘들고 다른 일에는 흥미가 없어.,human,2,불안,조심스러운,"재정,은퇴,노후준비",여성,중년,,emotion_불안,"emotion_불안_situation_재정,은퇴,노후준비",41,49657,long
19378_1_human,암 치료를 꾸준히 받으면 완쾌 될 거라고 했는데 점점 상태가 나빠지고 있어.,human,1,불안,혼란스러운,"건강,죽음",남성,노년,,emotion_불안,"emotion_불안_situation_건강,죽음",42,19378,long
1800_1_human,회사 상사가 나한테 어떤 일을 시켰는지는 기억하면서 내 이름은 헷갈려 해.,human,1,불안,회의적인,대인관계,남성,청년,,emotion_불안,emotion_불안_situation_대인관계,41,1800,long
48460_1_human,나는 다리에 장애가 있어 걷지 못 해. 그래서 늘 엄마가 나를 도와줘.,human,1,불안,취약한,대인관계,여성,청년,,emotion_불안,emotion_불안_situation_대인관계,39,48460,long
44020_1_human,내가 몸을 움직이기 불편하다고 아빠가 친구들과 운동을 아예 못 하게 해.,human,1,불안,불안,가족관계,남성,청소년,,emotion_불안,emotion_불안_situation_가족관계,40,44020,long
21839_1_human,학교를 갈 때 나를 괴롭히는 친구가 있어서 항상 피해서 등교하고 있어.,human,1,불안,조심스러운,학교폭력/따돌림,여성,청소년,,emotion_불안,emotion_불안_situation_학교폭력/따돌림,39,21839,long
6408_1_human,친한 친구가 많지 않아. 내성적인 성격이라 친구가 없는데 너무 걱정돼.,human,1,불안,걱정스러운,대인관계,여성,청년,,emotion_불안,emotion_불안_situation_대인관계,39,6408,long
41375_3_human,몇 십 년 책상에 앉아서 회사일만 하다가 다른 일을 잘 할 수 있을지 걱정돼.,human,3,불안,혼란스러운,재정,남성,노년,,emotion_불안,emotion_불안_situation_재정,43,41375,long
19304_1_human,이제 곧 있으면 수술 날인데 그 때까지 수술비를 마련할 수 있을지 모르겠네.,human,1,불안,불안,재정,남성,노년,,emotion_불안,emotion_불안_situation_재정,42,19304,long
25461_2_human,어릴 적 놀기만 하던 내가 너무 원망스러워. 돈 좀 모아놓을걸 그랬나 봐.,human,2,불안,회의적인,재정,여성,노년,,emotion_불안,emotion_불안_situation_재정,41,25461,long
23684_1_human,남편이 갑자기 심각한 목소리로 내게 할 말이 있다고 말했어. 괜히 불안해.,human,1,불안,혼란스러운,"대인관계(부부, 자녀)",여성,중년,,emotion_불안,"emotion_불안_situation_대인관계(부부, 자녀)",41,23684,long
21097_2_human,회의실에서 모르는 사람들과 한 공간에 있는데 아무도 말을 안 하고 있다던가.,human,2,불안,취약한,대인관계,남성,청년,,emotion_불안,emotion_불안_situation_대인관계,42,21097,long
9886_2_human,남편은 등산을 좋아하고 나는 수영을 좋아하는데 취미를 맞추기가 쉽지 않네.,human,2,불안,혼란스러운,"대인관계(부부, 자녀)",여성,중년,,emotion_불안,"emotion_불안_situation_대인관계(부부, 자녀)",41,9886,long
51457_2_human,가족을 위해 내가 아직은 돈을 더 벌어야 해서 잘리거나 관두면 큰일이야.,human,2,불안,초조한,재정,여성,노년,,emotion_불안,emotion_불안_situation_재정,40,51457,long
24547_1_human,이따금 내가 갑작스럽게 죽게 됐을 때 슬퍼할 주변 사람들 걱정이 되네.,human,1,불안,걱정스러운,대인관계,남성,노년,,emotion_불안,emotion_불안_situation_대인관계,39,24547,long
51591_3_human,손자들을 봐야겠어. 손자들은 내게 너무 소중하고 또 행복을 주지.,human,3,불안,걱정스러운,대인관계,여성,노년,,emotion_불안,emotion_불안_situation_대인관계,36,51591,long
23459_1_human,하고 싶은 일이 많은데 이 나이에 할 수 있는 일이 제한적이고 많이 없어.,human,1,불안,불안,"재정,은퇴,노후준비",여성,중년,,emotion_불안,"emotion_불안_situation_재정,은퇴,노후준비",41,23459,long
48736_3_human,내가 공부를 열심히 해서 부모님이 나 혼자서 할 수 있다는 걸 보여줄 거야.,human,3,불안,당혹스러운,가족관계,남성,청소년,,emotion_불안,emotion_불안_situation_가족관계,42,48736,long
22193_1_human,요즘 코로나 때문에 일자리가 너무 없어서 취업 준비하는데 불안해.,human,1,불안,스트레스 받는,"진로,취업,직장",남성,청년,,emotion_불안,"emotion_불안_situation_진로,취업,직장",36,22193,long
41704_2_human,어딜 가도 죽은 사람들이 붙은 게 보이니 돈 벌러 집 밖을 나설 수가 없어.,human,2,불안,두려운,재정,여성,노년,,emotion_불안,emotion_불안_situation_재정,42,41704,long
2383_2_human,지금은 딱히 없어. 다만 노후 준비를 위해서 여유 자금이 더 필요할 것 같아.,human,2,불안,취약한,"재정,은퇴,노후준비",남성,중년,,emotion_불안,"emotion_불안_situation_재정,은퇴,노후준비",43,2383,long
36767_1_human,우리 부모님은 나한테 늘 관심을 가지셔. 어떨땐 이런게 부담스러워.,human,1,불안,스트레스 받는,가족관계,여성,청소년,,emotion_불안,emotion_불안_situation_가족관계,37,36767,long
46208_1_human,회사생활을 하다가 장애가 생겨서  나오게 됐어. 자영업을 해야 하나?,human,1,불안,초조한,재정,남성,노년,,emotion_불안,emotion_불안_situation_재정,38,46208,long
17510_1_human,언니가 외박하고 안 들어 왔는데 엄마가 나한테 언니를 불러오라고 해.,human,1,불안,당혹스러운,가족관계,여성,청소년,,emotion_불안,emotion_불안_situation_가족관계,38,17510,long
